"User_ID","Product_ID","Gender","Age","Occupation","City_Category","Stay_In_Current_City_Years","Marital_Status","Product_Category_1","Product_Category_2","Product_Category_3"
1000265,"P00156442","F","36-45",7,"A","4+",1,8,NA,NA
1004739,"P00154642","M","26-35",3,"C","2",0,8,NA,NA
1001635,"P00230942","M","26-35",0,"B","1",0,5,14,NA
1002505,"P00221842","M","26-35",7,"A","3",1,1,8,NA
1004784,"P00223142","F","36-45",6,"A","1",0,5,NA,NA
1003976,"P00194542","F","26-35",0,"B","4+",0,8,14,NA
1000889,"P00024742","M","46-50",20,"A","1",0,8,11,NA
1003521,"P00087642","M","26-35",0,"B","3",0,5,14,NA
1001221,"P00114942","M","18-25",0,"B","1",0,1,15,16
1003745,"P00149142","F","26-35",9,"C","4+",0,11,NA,NA
1005165,"P00220442","M","36-45",6,"C","1",1,5,14,NA
1002807,"P00052642","F","36-45",11,"B","2",1,5,14,NA
1002990,"P00102542","M","36-45",12,"B","1",1,8,NA,NA
1004177,"P00324442","M","36-45",17,"C","2",0,11,13,16
1002015,"P00115642","M","18-25",4,"B","4+",0,8,14,NA
1005134,"P00327842","M","26-35",17,"B","2",0,8,16,NA
1002995,"P00173042","M","26-35",15,"A","4+",0,13,15,16
1005831,"P00057542","M","26-35",1,"A","2",1,3,4,5
1005015,"P00049642","M","36-45",6,"B","2",1,8,14,NA
1001837,"P00004742","M","26-35",2,"B","1",0,6,16,NA
1004000,"P00181842","M","36-45",7,"B","3",0,11,NA,NA
1003497,"P00118642","F","36-45",2,"A","2",0,1,8,14
1005234,"P00285842","F","26-35",0,"A","4+",1,5,NA,NA
1005587,"P00177342","M","26-35",17,"C","4+",1,8,NA,NA
1000080,"P00046742","M","55+",1,"C","3",1,1,2,15
1000662,"P00143642","M","18-25",4,"B","2",0,1,2,6
1002771,"P00307642","M","18-25",1,"A","4+",0,5,6,NA
1002544,"P00352942","M","46-50",1,"B","1",0,1,2,NA
1004403,"P00058042","M","26-35",15,"C","4+",0,8,16,NA
1000708,"P00057642","M","26-35",0,"C","2",0,1,15,16
1001984,"P00129342","M","18-25",10,"B","2",1,1,5,15
1003469,"P00216342","M","46-50",17,"B","3",1,3,4,5
1005854,"P00180142","M","46-50",7,"B","0",1,11,NA,NA
1001988,"P00119142","F","26-35",1,"B","2",0,3,4,12
1005950,"P00156042","M","26-35",4,"B","2",1,8,NA,NA
1001841,"P00132842","M","18-25",0,"C","2",0,1,5,NA
1004617,"P00214642","F","26-35",6,"C","0",0,11,13,16
1003138,"P00111742","M","36-45",17,"C","2",1,15,NA,NA
1002163,"P00036842","M","18-25",0,"C","0",1,1,14,16
1002042,"P00183242","M","0-17",10,"C","4+",0,5,15,NA
1004009,"P00079142","M","18-25",7,"C","4+",0,11,NA,NA
1000301,"P00034742","M","18-25",4,"B","4+",0,5,14,17
1002466,"P00115842","M","26-35",15,"B","4+",0,16,NA,NA
1001422,"P00191642","M","36-45",17,"B","3",0,3,4,12
1002749,"P00365242","M","26-35",12,"A","3",0,5,8,NA
1001579,"P00344142","M","26-35",0,"A","0",0,18,NA,NA
1000911,"P00034742","M","51-55",0,"B","3",1,5,14,17
1005561,"P00207942","F","26-35",3,"C","0",1,6,8,NA
1001321,"P00264642","F","26-35",14,"C","3",1,8,NA,NA
1005187,"P00278642","M","18-25",16,"C","1",0,5,NA,NA
1000889,"P00085242","M","46-50",20,"A","1",0,8,14,17
1003997,"P00303342","M","36-45",17,"B","1",1,1,16,NA
1005053,"P00051442","M","26-35",4,"C","3",0,8,17,NA
1002737,"P00227142","M","26-35",3,"B","3",0,5,NA,NA
1002910,"P00197942","M","0-17",19,"C","0",0,6,11,NA
1005978,"P0094542","M","36-45",1,"B","2",0,2,4,9
1000329,"P00181642","M","36-45",7,"A","1",0,11,16,NA
1004470,"P00189842","M","36-45",12,"C","3",1,3,4,5
1000062,"P00203142","F","36-45",3,"A","1",0,16,NA,NA
1002529,"P00190142","F","36-45",9,"A","3",0,3,4,5
1003827,"P00146042","M","51-55",2,"C","1",1,1,13,15
1002889,"P00110842","M","36-45",3,"A","1",1,1,2,5
1000618,"P00053842","M","26-35",0,"B","3",0,4,5,12
1002856,"P00212942","M","36-45",11,"A","2",0,5,NA,NA
1004585,"P00286742","M","36-45",7,"C","3",0,1,16,NA
1004950,"P00338442","M","26-35",16,"A","1",1,1,16,NA
1004486,"P00230242","M","36-45",8,"C","1",0,3,15,NA
1004384,"P00029242","M","26-35",0,"B","0",1,8,NA,NA
1003153,"P00356742","F","26-35",4,"B","2",0,5,NA,NA
1002457,"P00112642","M","26-35",0,"B","0",1,1,2,5
1001484,"P00044142","M","26-35",12,"C","1",0,8,16,NA
1005443,"P00302342","M","26-35",12,"B","2",0,8,NA,NA
1002541,"P00251642","F","36-45",5,"B","1",1,1,2,4
1001088,"P00178842","F","0-17",10,"A","3",0,2,4,9
1004305,"P00221542","F","46-50",17,"B","1",1,5,15,NA
1001875,"P00339842","M","36-45",12,"A","2",0,1,14,15
1005607,"P00337942","M","18-25",4,"C","2",0,5,NA,NA
1004772,"P00310842","M","55+",17,"C","2",0,6,8,10
1003526,"P00307542","M","36-45",2,"B","1",1,1,15,NA
1004186,"P00249742","M","26-35",7,"B","1",1,1,15,18
1004819,"P00241542","M","36-45",18,"B","1",0,1,6,NA
1001329,"P00223542","M","18-25",14,"B","3",0,1,8,17
1005539,"P00188542","F","26-35",20,"B","1",1,5,8,14
1004083,"P00245642","M","55+",14,"A","0",0,5,11,12
1000036,"P00318742","M","26-35",3,"B","0",0,1,8,NA
1000880,"P00145442","M","36-45",17,"A","1",0,8,15,NA
1002250,"P00250842","M","18-25",19,"A","3",1,8,NA,NA
1000242,"P00350942","F","18-25",4,"A","3",0,3,4,5
1005287,"P00120042","M","26-35",8,"C","0",0,1,2,NA
1002351,"P00177342","F","26-35",0,"B","4+",0,8,NA,NA
1001209,"P00308342","M","36-45",7,"C","1",1,5,8,NA
1005074,"P00192942","M","0-17",0,"B","2",0,5,NA,NA
1002251,"P00137042","M","36-45",14,"A","3",0,8,16,NA
1000648,"P00220442","F","26-35",12,"B","1",1,5,14,NA
1003469,"P00184042","M","46-50",17,"B","3",1,1,8,NA
1002873,"P00003442","F","18-25",4,"B","1",0,4,5,8
1004937,"P00184942","M","36-45",0,"C","1",1,1,8,17
1004675,"P00222142","F","18-25",4,"A","2",0,5,13,NA
1005795,"P00298942","M","26-35",1,"A","1",1,1,5,NA
1002611,"P00250542","M","26-35",3,"B","4+",0,4,5,NA
1002854,"P00111642","F","18-25",4,"B","1",0,1,3,4
1003112,"P0099342","M","18-25",12,"A","3",0,5,8,NA
1001948,"P00000642","M","0-17",10,"B","3",0,1,6,16
1003196,"P00218142","F","18-25",4,"C","4+",0,1,2,NA
1000360,"P00220642","M","36-45",17,"C","1",0,8,NA,NA
1000919,"P00100642","F","36-45",1,"C","1",0,5,15,NA
1002001,"P00296042","M","51-55",1,"A","1",1,8,13,16
1003898,"P00271242","M","46-50",11,"C","0",0,8,14,NA
1002389,"P00181542","M","26-35",16,"A","0",1,11,16,NA
1002927,"P00116342","M","26-35",12,"A","2",1,2,NA,NA
1004947,"P0097242","M","36-45",17,"C","1",1,1,16,NA
1000854,"P00002242","F","26-35",16,"B","1",0,6,8,16
1004591,"P00210042","M","26-35",15,"A","3",0,8,14,NA
1002825,"P00266942","F","26-35",20,"B","1",1,8,13,14
1000499,"P00227842","F","26-35",1,"A","1",0,2,5,NA
1006025,"P00237642","F","26-35",1,"B","1",0,5,14,NA
1004517,"P00032442","F","18-25",1,"A","0",1,5,NA,NA
1003414,"P00210042","M","26-35",17,"C","1",1,8,14,NA
1005775,"P00074342","M","26-35",11,"A","4+",0,5,NA,NA
1003193,"P00251542","M","26-35",0,"C","4+",1,11,16,NA
1002328,"P00201442","M","55+",7,"C","2",1,1,6,8
1001077,"P00086442","M","26-35",3,"A","1",0,8,13,15
1002909,"P00321142","M","26-35",7,"A","1",0,1,NA,NA
1002611,"P00351142","M","26-35",3,"B","4+",0,1,8,17
1004898,"P00320442","M","26-35",1,"B","1",1,6,10,NA
1003731,"P00249742","M","26-35",17,"C","2",0,1,15,18
1001903,"P00145042","M","36-45",0,"B","1",0,1,2,5
1000583,"P00215642","F","26-35",0,"A","4+",0,8,NA,NA
1005025,"P00183142","M","26-35",20,"B","1",0,15,NA,NA
1000780,"P00316642","M","26-35",17,"B","3",0,4,5,NA
1003110,"P00024042","M","26-35",0,"B","3",1,7,NA,NA
1003032,"P00198042","M","26-35",0,"A","1",1,11,16,NA
1004305,"P00085042","F","46-50",17,"B","1",1,5,6,NA
1005131,"P00000742","F","26-35",1,"B","3",0,5,14,NA
1001758,"P00271042","F","26-35",0,"B","1",0,6,16,NA
1003224,"P00047742","F","26-35",14,"A","3",1,16,NA,NA
1002662,"P00233642","M","26-35",17,"C","4+",0,1,15,NA
1005924,"P00037042","M","36-45",0,"B","0",1,1,15,NA
1005091,"P00111542","M","26-35",17,"B","1",1,2,17,NA
1003618,"P00092942","M","55+",17,"A","4+",1,8,17,NA
1006035,"P00212042","F","26-35",1,"C","3",0,13,15,NA
1006033,"P00088042","M","51-55",13,"B","1",1,1,2,NA
1003745,"P00330242","F","26-35",9,"C","4+",0,5,NA,NA
1006016,"P00352142","M","46-50",1,"B","1",1,1,6,16
1001367,"P00139942","M","26-35",12,"C","1",0,5,NA,NA
1003125,"P00156742","M","26-35",7,"A","1",0,5,6,8
1004175,"P00335242","M","36-45",0,"C","1",0,5,8,NA
1002926,"P00042842","F","18-25",2,"B","1",0,5,NA,NA
1005453,"P00283142","M","18-25",4,"C","1",0,13,14,16
1004552,"P00229742","M","26-35",0,"C","1",1,1,16,NA
1000452,"P00170542","M","51-55",17,"A","3",1,5,8,NA
1005596,"P00242742","M","36-45",12,"B","1",0,1,2,9
1002962,"P00280742","M","36-45",3,"A","2",0,6,8,NA
1000057,"P00319842","M","18-25",19,"C","2",0,3,5,NA
1004653,"P00210942","M","36-45",12,"B","3",1,5,12,NA
1002764,"P00103242","M","26-35",7,"B","1",0,8,NA,NA
1000905,"P00153742","F","46-50",12,"C","1",0,8,NA,NA
1003020,"P00287442","F","36-45",7,"B","0",0,8,NA,NA
1002230,"P00059942","F","46-50",1,"B","4+",1,8,14,NA
1000293,"P00135742","M","55+",1,"C","1",1,6,8,NA
1003693,"P00259842","M","26-35",15,"B","1",1,1,14,16
1003512,"P00150342","M","18-25",17,"A","2",0,8,14,NA
1004000,"P00112642","M","36-45",7,"B","3",0,1,2,5
1002331,"P00158842","M","55+",1,"A","1",1,8,14,NA
1003717,"P00304642","M","36-45",17,"C","4+",0,2,14,15
1002124,"P00088942","M","26-35",0,"B","1",1,8,NA,NA
1004089,"P00101942","M","26-35",7,"A","1",0,8,17,NA
1000774,"P00187842","M","18-25",4,"A","4+",0,1,16,NA
1000178,"P00273442","M","55+",17,"A","2",1,12,14,17
1003509,"P00037742","M","18-25",4,"A","0",0,8,NA,NA
1005550,"P00111942","M","36-45",15,"B","2",0,8,17,NA
1002225,"P00259042","M","26-35",5,"B","1",1,5,NA,NA
1003529,"P00282042","F","46-50",1,"C","0",1,5,15,NA
1001447,"P00129842","M","18-25",4,"A","0",0,6,8,15
1004940,"P00087142","F","51-55",11,"B","1",0,13,14,16
1001680,"P00125242","M","26-35",20,"A","3",1,11,NA,NA
1003768,"P00102142","M","26-35",4,"B","2",0,13,16,NA
1000798,"P00368642","F","26-35",20,"C","1",1,11,15,NA
1005652,"P00069242","M","18-25",0,"B","1",0,8,11,NA
1003067,"P00036242","F","26-35",0,"A","1",0,5,8,NA
1002883,"P00236042","M","18-25",20,"B","3",0,5,NA,NA
1004083,"P00037042","M","55+",14,"A","0",0,1,15,NA
1002116,"P00050642","M","18-25",4,"B","4+",1,15,16,NA
1001440,"P00081142","M","36-45",12,"C","1",0,6,8,14
1003031,"P00046242","M","18-25",4,"A","3",0,8,NA,NA
1005955,"P00052042","F","26-35",7,"A","1",0,1,NA,NA
1005087,"P00217742","F","26-35",6,"B","1",1,5,14,NA
1003970,"P00135142","F","26-35",2,"C","2",1,13,16,NA
1003400,"P00147942","M","26-35",14,"C","4+",1,1,16,NA
1005759,"P00039242","F","26-35",1,"A","2",0,1,15,NA
1000166,"P00084342","M","18-25",4,"B","1",1,13,16,NA
1005498,"P00225042","F","51-55",1,"C","3",1,8,NA,NA
1004725,"P00030742","M","36-45",5,"A","2",0,1,NA,NA
1004957,"P00116142","M","26-35",2,"A","1",1,10,13,16
1005948,"P00120342","M","55+",13,"B","0",0,5,17,NA
1004422,"P00123042","M","26-35",5,"A","1",1,11,NA,NA
1003483,"P00148642","F","46-50",7,"B","0",1,6,10,13
1004085,"P00288642","F","26-35",6,"A","1",0,16,NA,NA
1004647,"P00158042","M","36-45",20,"B","1",1,8,NA,NA
1004568,"P00185742","F","26-35",4,"B","2",1,2,4,5
1003380,"P00303342","M","51-55",0,"B","2",1,1,16,NA
1001501,"P00161942","M","26-35",11,"A","3",0,5,8,NA
1003853,"P00057442","M","26-35",14,"B","1",1,5,14,16
1004344,"P00130342","M","26-35",1,"A","4+",0,6,8,NA
1002859,"P00248142","M","18-25",1,"C","0",0,5,NA,NA
1003830,"P00248942","M","18-25",4,"C","1",0,1,6,14
1001051,"P00212742","F","26-35",0,"A","0",1,5,NA,NA
1003490,"P00116042","M","26-35",0,"C","4+",1,8,NA,NA
1000571,"P00204342","M","51-55",5,"C","3",1,15,16,NA
1001449,"P00093342","M","36-45",20,"A","1",1,1,8,18
1002743,"P00028142","M","26-35",14,"B","2",0,5,14,NA
1005019,"P00111142","M","26-35",7,"A","4+",0,1,15,16
1001274,"P00195842","M","46-50",7,"B","4+",1,3,4,8
1005499,"P00289242","F","26-35",19,"A","1",0,1,8,NA
1000163,"P00035542","M","18-25",4,"A","1",0,3,4,12
1005974,"P00321742","F","26-35",1,"C","0",1,5,8,17
1000453,"P00207942","M","18-25",4,"B","1",0,6,8,NA
1004285,"P00230542","M","36-45",0,"B","3",0,5,15,NA
1004404,"P00350942","M","26-35",1,"B","1",0,3,4,5
1001358,"P00042542","M","36-45",17,"C","1",1,1,5,NA
1001142,"P00182542","M","18-25",1,"B","1",0,5,11,NA
1004360,"P00100442","F","26-35",9,"B","1",0,2,4,5
1003679,"P00026342","M","26-35",4,"A","2",0,8,NA,NA
1002251,"P00303042","M","36-45",14,"A","3",0,5,NA,NA
1000245,"P00184442","M","36-45",16,"B","0",0,1,6,8
1000925,"P00110542","F","36-45",3,"A","2",0,8,NA,NA
1000331,"P00052442","M","26-35",7,"B","1",0,5,8,NA
1002670,"P00116242","M","36-45",6,"B","1",0,8,15,NA
1000187,"P00145642","F","46-50",1,"B","1",0,1,8,17
1001284,"P00043542","M","46-50",16,"A","1",1,8,NA,NA
1003464,"P00142242","F","26-35",14,"B","4+",1,8,NA,NA
1000695,"P00218742","F","18-25",1,"A","2",0,5,NA,NA
1000516,"P00035942","F","55+",14,"C","2",0,1,5,18
1004508,"P00302342","M","26-35",20,"A","2",0,8,NA,NA
1003842,"P00219542","F","36-45",16,"B","4+",0,5,6,NA
1004653,"P00045442","M","36-45",12,"B","3",1,5,NA,NA
1000266,"P00075542","M","36-45",11,"C","3",0,8,13,NA
1000141,"P00258742","M","36-45",13,"C","1",1,5,NA,NA
1005424,"P00361842","F","36-45",2,"C","2",0,15,16,NA
1001764,"P00201342","M","18-25",0,"B","1",0,1,2,9
1001767,"P00109542","M","26-35",20,"C","1",0,8,14,17
1004517,"P00334242","F","18-25",1,"A","0",1,1,8,NA
1000710,"P00279442","M","26-35",20,"A","4+",0,16,NA,NA
1002489,"P00284742","F","36-45",9,"B","1",0,5,12,NA
1002626,"P00147942","M","55+",1,"C","3",1,1,16,NA
1002857,"P00255842","M","26-35",0,"B","2",0,16,NA,NA
1002512,"P00111842","F","46-50",14,"C","1",1,8,NA,NA
1001726,"P00260442","M","26-35",2,"B","1",1,1,15,NA
1004556,"P00269642","M","46-50",16,"C","4+",0,11,16,NA
1003018,"P00113842","M","36-45",0,"B","0",0,6,8,16
1001880,"P00313242","M","36-45",0,"B","3",1,8,NA,NA
1000026,"P0095142","M","26-35",7,"B","2",1,2,4,NA
1001130,"P00173842","M","18-25",7,"C","1",0,1,2,15
1000181,"P00147742","M","18-25",17,"C","1",0,1,16,NA
1005039,"P00015942","F","36-45",4,"B","2",1,6,10,13
1000216,"P00324942","M","46-50",13,"B","1",0,5,NA,NA
1001088,"P00157142","F","0-17",10,"A","3",0,11,16,NA
1001010,"P00084342","M","26-35",0,"A","1",0,13,16,NA
1003842,"P00105342","F","36-45",16,"B","4+",0,1,2,15
1004309,"P00003642","M","26-35",0,"C","3",0,8,NA,NA
1001639,"P00102142","M","26-35",17,"B","1",0,13,16,NA
1000202,"P0096542","M","18-25",4,"A","3",0,3,4,12
1000725,"P00165742","M","55+",11,"A","1",0,8,16,NA
1002608,"P00080342","F","26-35",1,"A","2",0,1,6,8
1003125,"P00252042","M","26-35",7,"A","1",0,5,14,NA
1004480,"P00324442","M","26-35",0,"B","1",0,11,13,16
1001150,"P00215442","F","26-35",20,"A","1",0,15,16,NA
1002909,"P00160542","M","26-35",7,"A","1",0,5,12,NA
1005596,"P00115642","M","36-45",12,"B","1",0,8,14,NA
1003576,"P00044242","M","51-55",7,"B","3",1,2,4,8
1000778,"P00063342","M","18-25",17,"C","4+",0,1,2,9
1005181,"P00279342","M","26-35",7,"C","1",1,5,14,NA
1001107,"P00030942","F","51-55",1,"C","1",1,4,5,9
1003246,"P00283242","F","36-45",1,"B","1",1,5,8,NA
1003085,"P00110742","M","26-35",4,"C","1",0,1,2,8
1005156,"P00209842","M","18-25",14,"A","1",1,5,8,NA
1004264,"P00119642","M","46-50",1,"C","1",1,1,2,8
1001261,"P00238542","M","18-25",4,"C","2",0,5,14,NA
1004821,"P00259342","M","18-25",19,"C","1",0,5,9,NA
1002611,"P00001142","M","26-35",3,"B","4+",0,5,8,14
1002390,"P00332942","F","26-35",6,"C","1",0,5,8,NA
1004156,"P00053442","M","55+",20,"B","1",0,1,2,16
1001880,"P00074442","M","36-45",0,"B","3",1,1,16,NA
1005178,"P00272942","M","51-55",0,"C","1",1,5,NA,NA
1003072,"P00012142","M","51-55",1,"B","4+",1,5,NA,NA
1000595,"P00216742","M","26-35",7,"A","1",0,5,NA,NA
1001164,"P00003542","F","26-35",19,"A","1",1,8,14,NA
1000509,"P00110142","M","26-35",2,"A","0",1,7,NA,NA
1004386,"P00001042","M","26-35",5,"B","1",0,1,2,16
1001524,"P00154642","M","18-25",4,"B","1",0,8,NA,NA
1001102,"P00080342","M","18-25",1,"A","2",0,1,6,8
1005326,"P00118542","M","26-35",2,"A","1",1,5,8,NA
1000255,"P00010742","M","36-45",0,"C","1",1,1,8,17
1001546,"P00319042","M","26-35",4,"A","4+",1,5,NA,NA
1001323,"P00362942","F","36-45",2,"C","1",0,5,14,NA
1002092,"P00039942","M","55+",1,"B","4+",1,8,NA,NA
1003836,"P00129542","F","51-55",8,"B","1",0,8,14,NA
1004735,"P00015942","M","46-50",3,"C","3",0,6,10,13
1002670,"P00057942","M","36-45",6,"B","1",0,1,2,6
1005650,"P00324742","F","36-45",12,"B","2",1,2,9,14
1005786,"P00221442","M","26-35",6,"B","1",1,1,2,5
1002243,"P00148642","M","46-50",2,"C","1",1,6,10,13
1002962,"P00100442","M","36-45",3,"A","2",0,2,4,5
1002258,"P00276142","F","18-25",4,"B","4+",0,12,NA,NA
1005074,"P00070042","M","0-17",0,"B","2",0,1,2,16
1005452,"P00313042","M","36-45",6,"A","4+",0,5,14,NA
1003209,"P00338442","M","26-35",0,"C","3",0,1,16,NA
1001142,"P00255942","M","18-25",1,"B","1",0,1,16,NA
1001068,"P00068942","F","18-25",4,"B","2",0,5,NA,NA
1000462,"P00145042","M","18-25",16,"C","1",1,1,2,5
1006035,"P00117942","F","26-35",1,"C","3",0,5,15,NA
1001203,"P00327742","F","26-35",1,"A","3",0,8,NA,NA
1001752,"P00289342","M","26-35",3,"B","1",0,5,8,14
1000846,"P00123142","M","26-35",5,"C","3",1,11,NA,NA
1002264,"P00197442","F","46-50",7,"C","1",0,8,14,NA
1000556,"P00363242","F","26-35",9,"B","4+",0,1,2,9
1003348,"P00223242","M","46-50",16,"C","4+",1,5,14,NA
1000640,"P00000642","M","18-25",4,"C","2",1,1,6,16
1002788,"P00051642","M","55+",1,"B","0",1,8,NA,NA
1000452,"P00249742","M","51-55",17,"A","3",1,1,15,18
1002146,"P00334242","M","18-25",2,"C","3",1,1,8,NA
1000092,"P00010542","F","18-25",4,"B","1",0,2,4,5
1002737,"P00072942","M","26-35",3,"B","3",0,8,NA,NA
1000757,"P00244242","M","26-35",12,"A","1",0,1,2,15
1001901,"P00000142","M","51-55",7,"C","3",1,3,4,5
1004529,"P00277642","M","36-45",6,"C","2",0,2,3,10
1000877,"P00059742","M","26-35",0,"B","1",1,1,11,15
1003889,"P00319842","M","46-50",6,"C","0",1,3,5,NA
1000442,"P00052642","M","26-35",1,"A","2",0,5,14,NA
1001112,"P00209742","M","18-25",6,"A","4+",0,1,11,15
1004647,"P00193242","M","36-45",20,"B","1",1,6,8,NA
1003576,"P00323942","M","51-55",7,"B","3",1,8,15,NA
1005198,"P00119742","F","18-25",4,"B","0",0,5,8,12
1003847,"P00150942","M","26-35",7,"B","1",0,6,11,13
1002106,"P00159842","F","18-25",20,"A","3",1,1,16,NA
1001916,"P00215742","M","46-50",7,"B","0",0,5,16,NA
1003945,"P00234542","F","46-50",1,"B","2",0,5,NA,NA
1005153,"P00228242","M","26-35",7,"B","3",0,8,NA,NA
1000913,"P00127542","M","26-35",0,"C","2",0,1,2,15
1002010,"P00163242","M","18-25",4,"B","0",0,1,8,14
1003031,"P00129542","M","18-25",4,"A","3",0,8,14,NA
1004007,"P00026042","M","36-45",12,"A","1",1,8,14,17
1001219,"P00329542","M","26-35",7,"C","3",1,1,15,16
1004386,"P00140742","M","26-35",5,"B","1",0,1,15,NA
1002181,"P00344442","M","26-35",0,"B","4+",1,5,8,14
1002865,"P00307642","F","26-35",6,"C","1",1,5,6,NA
1000424,"P00082342","M","26-35",17,"A","3",0,15,16,NA
1001242,"P00250142","F","36-45",0,"A","0",1,8,NA,NA
1000850,"P00321442","M","36-45",0,"A","3",1,13,16,NA
1004747,"P00113142","M","18-25",4,"C","1",0,1,5,12
1000480,"P00112142","F","18-25",4,"C","1",0,1,2,14
1003821,"P00194442","M","26-35",20,"A","2",1,5,NA,NA
1003771,"P00349942","M","26-35",1,"B","0",0,1,5,NA
1005286,"P00254642","M","46-50",16,"B","0",0,5,8,NA
1005129,"P00183142","M","46-50",17,"B","1",1,15,NA,NA
1005780,"P00050742","M","18-25",17,"B","1",0,5,NA,NA
1001489,"P00311742","F","36-45",2,"A","2",1,5,8,14
1001000,"P00293842","F","26-35",6,"B","1",0,1,2,9
1001587,"P00074142","F","26-35",3,"B","3",0,3,4,12
1005413,"P00114042","M","36-45",1,"B","1",0,5,14,NA
1001857,"P00145042","M","0-17",10,"C","3",0,1,2,5
1001894,"P00260042","F","36-45",7,"B","0",1,5,8,NA
1004510,"P00270942","M","46-50",7,"A","4+",1,1,2,15
1005458,"P00271942","F","18-25",2,"A","1",0,5,8,NA
1005057,"P00335242","M","51-55",7,"C","4+",0,5,8,NA
1003808,"P00277642","M","26-35",7,"A","2",1,2,3,10
1001948,"P00036742","M","0-17",10,"B","3",0,1,16,NA
1000474,"P00046942","M","26-35",17,"B","1",0,16,NA,NA
1001113,"P00110742","M","18-25",4,"B","3",0,1,2,8
1002931,"P00028842","M","18-25",4,"B","2",0,6,8,NA
1004409,"P00085242","M","26-35",14,"C","1",1,8,14,17
1003311,"P00320942","M","26-35",4,"A","4+",0,1,4,9
1003381,"P00059442","M","26-35",0,"C","1",1,6,8,16
1000765,"P00331942","M","26-35",17,"B","1",0,5,NA,NA
1002592,"P00208742","M","51-55",7,"B","1",1,1,6,16
1001891,"P00341442","M","46-50",1,"C","3",1,8,NA,NA
1000308,"P00213242","M","26-35",2,"A","3",1,5,8,NA
1005543,"P00198742","M","26-35",17,"A","2",0,1,2,11
1002323,"P00178942","M","36-45",3,"B","1",1,5,8,NA
1005587,"P00074342","M","26-35",17,"C","4+",1,5,NA,NA
1003539,"P00282042","F","26-35",4,"A","1",1,5,15,NA
1004203,"P00277642","M","26-35",18,"C","2",1,2,3,10
1004277,"P00117642","M","36-45",16,"A","0",0,10,16,NA
1005340,"P00250842","F","51-55",3,"C","1",1,8,NA,NA
1003859,"P00160042","M","26-35",0,"C","1",0,1,13,16
1001181,"P00225842","M","36-45",7,"A","3",1,2,4,15
1000839,"P00115942","M","26-35",0,"A","2",0,8,17,NA
1003069,"P00249142","M","18-25",4,"C","3",1,5,NA,NA
1001150,"P00044442","F","26-35",20,"A","1",0,1,16,NA
1001390,"P00309242","M","36-45",16,"C","3",1,5,8,NA
1003213,"P00193242","F","26-35",1,"C","3",0,6,8,NA
1004301,"P00109142","M","36-45",11,"C","1",1,8,17,NA
1002011,"P00005142","F","36-45",3,"B","3",1,5,NA,NA
1005387,"P00050242","F","26-35",1,"B","4+",1,8,NA,NA
1001004,"P00303142","M","26-35",3,"B","2",0,5,NA,NA
1003771,"P00149442","M","26-35",1,"B","0",0,1,8,16
1000808,"P00179642","M","26-35",7,"B","1",1,11,NA,NA
1004424,"P00110942","M","26-35",7,"A","2",0,1,2,NA
1001340,"P00329542","M","26-35",7,"A","2",0,1,15,16
1000788,"P00261842","M","26-35",0,"C","1",0,2,14,NA
1001758,"P00117742","F","26-35",0,"B","1",0,8,NA,NA
1000225,"P00267742","M","26-35",7,"A","0",0,5,NA,NA
1004452,"P00117442","F","26-35",7,"B","2",1,5,14,NA
1001980,"P00064242","M","36-45",7,"A","1",0,5,NA,NA
1002038,"P00114442","F","46-50",1,"B","3",1,5,6,NA
1000710,"P00086342","M","26-35",20,"A","4+",0,8,NA,NA
1003262,"P00223942","M","26-35",14,"B","2",1,5,8,NA
1003011,"P00117942","M","26-35",1,"B","1",0,5,15,NA
1002436,"P00199442","M","26-35",7,"B","2",0,5,9,NA
1005493,"P00347642","M","36-45",12,"B","3",0,1,6,NA
1002743,"P00219942","M","26-35",14,"B","2",0,6,16,NA
1002738,"P00160342","F","51-55",2,"B","1",1,8,NA,NA
1001198,"P00032442","M","0-17",10,"C","1",0,5,NA,NA
1001179,"P00265242","M","51-55",1,"B","2",1,5,8,NA
1005329,"P00037242","F","26-35",5,"B","1",0,8,NA,NA
1001244,"P00150342","M","26-35",4,"A","4+",1,8,14,NA
1002936,"P00316642","F","18-25",4,"B","0",0,4,5,NA
1000954,"P00021742","F","26-35",0,"B","1",1,5,NA,NA
1001980,"P00265542","M","36-45",7,"A","1",0,5,8,NA
1005165,"P00327242","M","36-45",6,"C","1",1,5,8,NA
1002119,"P00127842","M","36-45",4,"B","3",0,1,2,15
1001851,"P00340642","M","26-35",19,"B","4+",1,5,NA,NA
1003394,"P00083842","M","36-45",7,"B","4+",0,5,14,NA
1004895,"P00303342","F","26-35",3,"B","3",0,1,16,NA
1002564,"P00303242","F","36-45",20,"C","2",1,5,8,NA
1003017,"P00053042","F","36-45",9,"B","1",0,5,14,16
1005947,"P00046742","F","46-50",16,"B","1",1,1,2,15
1003691,"P00312742","M","26-35",7,"B","1",1,15,NA,NA
1000549,"P00249742","M","26-35",6,"A","3",0,1,15,18
1000692,"P00150142","F","26-35",0,"A","0",1,8,NA,NA
1001004,"P00277542","M","26-35",3,"B","2",0,1,6,15
1003677,"P00270942","F","26-35",12,"C","1",0,1,2,15
1001273,"P00086342","M","36-45",2,"C","3",1,8,NA,NA
1000163,"P00194642","M","18-25",4,"A","1",0,1,6,13
