"enrollee_id","city","city_development_index","gender","relevent_experience","enrolled_university","education_level","major_discipline","experience","company_size","company_type","last_new_job","training_hours"
8705,"city_103",0.92,"Male","Has","No","Graduate","STEM",">20","500-999","Public Sector","3",52
28993,"city_103",0.92,"Male","Has","Full","Graduate","Humanities","4","","","3",32
26333,"city_73",0.754,"Male","No","Full","Graduate","STEM","5","","","1",111
16273,"city_21",0.624,"Male","Has","Full","Graduate","STEM","4","50-99","Pvt Ltd","1",43
17687,"city_103",0.92,"Male","Has","No","Graduate","STEM","6","100-500","Pvt Ltd","1",30
14335,"city_42",0.563,"Male","No","Full","Graduate","STEM","5","50-99","Pvt Ltd","2",100
31470,"city_21",0.624,"Male","No","No","Graduate","STEM","5","10/49","Funded Startup","1",24
20223,"city_103",0.92,"Male","No","Full","Graduate","STEM","3","10000+","Pvt Ltd","never",10
1144,"city_103",0.92,"Male","Has","No","Graduate","STEM","11","","","1",15
32189,"city_21",0.624,"Male","Has","No","Graduate","STEM","8","100-500","Pvt Ltd","never",66
25968,"city_155",0.556,"Female","Has","No","Graduate","STEM","10","100-500","Pvt Ltd","1",57
1184,"city_114",0.926,"Male","No","No","Phd","STEM",">20","","",">4",31
7765,"city_90",0.698,"Female","No","Full","Graduate","STEM","2","","","never",18
23131,"city_173",0.878,"Male","Has","Full","Graduate","STEM","10","","","4",53
565,"city_103",0.92,"Male","Has","No","Graduate","Business Degree","19","","",">4",100
18549,"city_102",0.804,"Male","Has","No","Masters","STEM","9","10000+","Pvt Ltd","3",176
7655,"city_21",0.624,"Male","Has","No","Graduate","STEM","6","10000+","Pvt Ltd","2",42
25430,"city_16",0.91,"Male","Has","No","High","",">20","","","1",70
27660,"city_114",0.926,"Female","Has","No","Graduate","STEM","11","100-500","Pvt Ltd","2",30
21075,"city_21",0.624,"Male","Has","No","Graduate","STEM","5","","","1",75
6020,"city_103",0.92,"Male","Has","No","Graduate","Other","20","","","4",44
10005,"city_103",0.92,"Male","Has","No","Graduate","STEM","14","","",">4",192
23092,"city_21",0.624,"Male","Has","No","Graduate","STEM","6","10000+","","1",3
14819,"city_26",0.698,"Male","Has","No","High","","4","100-500","Pvt Ltd","2",45
30487,"city_11",0.55,"Male","Has","No","Graduate","STEM","<1","100-500","Pvt Ltd","1",50
7828,"city_21",0.624,"Male","Has","No","Graduate","STEM","5","10000+","Pvt Ltd","2",29
15572,"city_21",0.624,"Male","Has","No","Graduate","STEM","6","10/49","Pvt Ltd","never",22
6810,"city_21",0.624,"Male","Has","No","Graduate","STEM","7","100-500","Pvt Ltd","2",6
29347,"city_103",0.92,"Female","Has","No","Masters","Arts",">20","","","1",18
32357,"city_70",0.698,"Female","No","Full","Primary","","<1","","Pvt Ltd","never",37
23392,"city_21",0.624,"Male","Has","No","Masters","STEM","8","100-500","Pvt Ltd","never",162
20112,"city_103",0.92,"Female","Has","No","Phd","STEM",">20","5000-9999","NGO","1",104
24567,"city_16",0.91,"Male","No","No","Masters","STEM","15","10000+","Pvt Ltd",">4",20
9099,"city_21",0.624,"Male","No","Part","Graduate","STEM","2","","","never",77
24232,"city_50",0.896,"Male","No","Full","Graduate","STEM","4","","","never",36
2353,"city_21",0.624,"Male","No","Full","","","2","","","1",31
24782,"city_103",0.92,"Male","Has","No","Masters","STEM","5","","","1",103
14463,"city_21",0.624,"Female","No","No","Graduate","STEM","3","100-500","Pvt Ltd","3",69
28019,"city_103",0.92,"Female","Has","No","Graduate","No Major","2","","","2",11
29991,"city_41",0.827,"Male","Has","No","Graduate","Arts","9","1000-4999","Pvt Ltd","1",76
18137,"city_16",0.91,"Female","Has","No","Graduate","STEM","6","50-99","Pvt Ltd",">4",12
9813,"city_103",0.92,"Female","Has","No","Masters","Arts","15","","","1",34
10649,"city_21",0.624,"Male","Has","No","Masters","STEM","4","10/49","","1",41
32002,"city_103",0.92,"Male","Has","No","Graduate","Business Degree","13","","",">4",126
21304,"city_14",0.698,"Male","No","No","Masters","STEM","8","1000-4999","Pvt Ltd","2",166
18297,"city_21",0.624,"Male","No","Full","Graduate","STEM","6","10000+","",">4",56
31455,"city_167",0.921,"Male","No","Full","Graduate","STEM","3","","","1",76
30017,"city_53",0.74,"Male","Has","","Graduate","STEM","2","","","2",78
20598,"city_21",0.624,"Male","Has","Full","Masters","STEM","4","","","1",74
972,"city_100",0.887,"Male","No","Full","Graduate","STEM","3","<10","Funded Startup","1",10
13729,"city_145",0.555,"Male","No","Full","Graduate","STEM","3","","","2",3
638,"city_102",0.804,"Male","Has","Full","Graduate","Business Degree","1","<10","Pvt Ltd","1",52
27836,"city_16",0.91,"Male","Has","No","Graduate","STEM","6","1000-4999","Pvt Ltd","2",24
1911,"city_21",0.624,"Male","Has","No","Graduate","STEM","6","<10","Pvt Ltd","2",36
32261,"city_74",0.579,"Male","Has","Part","Graduate","STEM","12","50-99","Funded Startup","2",48
11010,"city_162",0.767,"Male","No","Full","Graduate","STEM","9","","","never",29
10084,"city_10",0.895,"Female","Has","No","Masters","STEM",">20","100-500","Pvt Ltd",">4",156
21205,"city_103",0.92,"Male","Has","No","Graduate","STEM",">20","","","1",43
24409,"city_40",0.776,"Female","No","No","Masters","STEM","1","","","1",49
12938,"city_101",0.558,"Male","Has","Full","Graduate","STEM","1","10/49","Pvt Ltd","1",64
5598,"city_21",0.624,"Male","Has","Part","Graduate","STEM","2","<10","Pvt Ltd","1",11
9750,"city_21",0.624,"Male","No","No","Graduate","STEM","<1","10000+","Pvt Ltd","1",16
30927,"city_103",0.92,"Male","Has","No","Graduate","Business Degree","5","","","2",54
14959,"city_102",0.804,"Male","Has","No","Masters","STEM","13","","","2",84
24221,"city_21",0.624,"Male","No","Full","Graduate","STEM","3","500-999","Pvt Ltd","1",34
7643,"city_103",0.92,"Male","No","No","Graduate","Humanities","3","","","2",72
8717,"city_103",0.92,"Male","Has","No","Graduate","STEM","3","100-500","Pvt Ltd","3",106
30552,"city_160",0.92,"Male","No","Full","Graduate","STEM","5","","","1",56
11030,"city_83",0.923,"Male","Has","Part","Graduate","STEM","17","10000+","Pvt Ltd","4",200
15290,"city_103",0.92,"Male","No","No","Graduate","STEM","7","","","1",5
14578,"city_64",0.666,"Male","Has","Part","Graduate","STEM","9","10/49","Pvt Ltd","1",19
7181,"city_103",0.92,"Female","No","No","Graduate","Arts","1","","","1",48
5270,"city_136",0.897,"Male","Has","No","Masters","STEM",">20","<10","NGO","2",37
1830,"city_21",0.624,"Male","No","Full","Graduate","STEM","4","","Pvt Ltd","never",58
3860,"city_23",0.899,"Male","Has","Part","Graduate","STEM","7","","","2",31
9140,"city_21",0.624,"Male","Has","No","Graduate","STEM","7","50-99","Pvt Ltd","1",132
4176,"city_160",0.92,"Male","Has","No","Graduate","STEM",">20","","","2",20
17522,"city_103",0.92,"Male","No","Full","Graduate","STEM","3","50-99","Funded Startup","1",9
32071,"city_16",0.91,"Male","No","Full","Graduate","STEM","4","50-99","Pvt Ltd","1",9
11713,"city_21",0.624,"Male","No","Full","Graduate","STEM","5","","","never",111
27359,"city_11",0.55,"Male","Has","Part","Masters","STEM","9","50-99","Pvt Ltd","3",10
17863,"city_99",0.915,"Male","Has","No","Graduate","STEM",">20","","",">4",94
15894,"city_101",0.558,"Male","Has","No","Graduate","STEM","3","50-99","Early Stage Startup","1",57
9088,"city_115",0.789,"Female","No","Full","Graduate","STEM","3","","","never",144
24256,"city_33",0.448,"Male","No","No","Graduate","STEM","4","10/49","Public Sector","1",44
25346,"city_114",0.926,"Male","Has","No","Graduate","STEM",">20","","",">4",14
20557,"city_21",0.624,"Male","Has","No","Graduate","STEM","7","50-99","Pvt Ltd","1",29
32945,"city_114",0.926,"Male","Has","Part","Graduate","STEM","<1","","","2",26
17556,"city_103",0.92,"Male","No","No","Graduate","STEM","5","<10","Other","never",78
28226,"city_21",0.624,"Male","No","Full","High","","7","5000-9999","Pvt Ltd","1",167
15323,"city_103",0.92,"Male","Has","No","Masters","STEM","11","","","2",18
24496,"city_21",0.624,"Male","Has","No","Graduate","STEM","12","500-999","Pvt Ltd",">4",163
21537,"city_21",0.624,"Male","Has","No","Graduate","STEM","5","100-500","Pvt Ltd","never",62
3539,"city_160",0.92,"Male","No","Full","Graduate","STEM","8","","","1",64
25863,"city_74",0.579,"Male","Has","No","Graduate","STEM","6","50-99","Funded Startup","1",50
11292,"city_103",0.92,"Male","Has","No","Graduate","STEM",">20","10000+","Pvt Ltd",">4",156
8635,"city_114",0.926,"Male","Has","No","Masters","STEM","9","50-99","Pvt Ltd","1",150
6559,"city_162",0.767,"Male","No","Part","Masters","STEM","4","","","2",74
17232,"city_114",0.926,"Male","Has","No","Graduate","STEM","11","<10","Early Stage Startup","never",3
22721,"city_16",0.91,"Male","Has","No","Graduate","STEM",">20","","Pvt Ltd",">4",298
32685,"city_116",0.743,"Male","Has","No","Masters","STEM","7","10/49","Funded Startup","1",61
15363,"city_103",0.92,"Male","No","Full","Graduate","Other","14","","","1",50
27963,"city_98",0.949,"Male","No","Full","Graduate","STEM","4","","","1",160
31289,"city_103",0.92,"Male","Has","No","Graduate","STEM","14","50-99","Pvt Ltd",">4",66
29776,"city_21",0.624,"Male","Has","No","Graduate","STEM","3","100-500","Funded Startup","2",78
32458,"city_11",0.55,"Male","Has","No","Graduate","No Major","7","500-999","Pvt Ltd","2",72
10326,"city_103",0.92,"Male","Has","No","Graduate","STEM","9","10000+","Pvt Ltd",">4",14
13438,"city_160",0.92,"Male","Has","No","Graduate","STEM","11","<10","","never",166
22897,"city_103",0.92,"Female","No","No","Graduate","STEM","<1","","","2",8
12396,"city_21",0.624,"Male","Has","No","Graduate","STEM","<1","100-500","Pvt Ltd","1",75
22209,"city_150",0.698,"Male","No","Part","Graduate","STEM","3","","","never",54
22540,"city_123",0.738,"Male","Has","No","Graduate","STEM","8","5000-9999","Pvt Ltd","1",17
10638,"city_21",0.624,"Female","No","Full","High","","2","","","never",79
10373,"city_73",0.754,"Male","No","Full","High","","4","","","4",43
8794,"city_103",0.92,"Male","Has","No","Graduate","STEM",">20","100-500","Pvt Ltd","1",47
17994,"city_103",0.92,"Male","Has","No","Graduate","STEM","15","100-500","Pvt Ltd","4",75
31137,"city_103",0.92,"Male","Has","No","Masters","STEM",">20","","","2",20
1809,"city_103",0.92,"Male","Has","Full","Graduate","STEM","5","","","2",194
23328,"city_90",0.698,"Male","No","Full","Graduate","STEM","3","","","1",45
1815,"city_27",0.848,"Male","Has","No","Masters","STEM","18","10000+","Pvt Ltd",">4",17
26846,"city_21",0.624,"Male","Has","No","Graduate","STEM","7","500-999","Funded Startup","1",25
26388,"city_136",0.897,"Male","No","Full","Masters","STEM","5","","","4",288
11894,"city_103",0.92,"Female","Has","No","Masters","STEM","15","500-999","Funded Startup","1",15
7016,"city_65",0.802,"Male","Has","No","Graduate","STEM","6","50-99","Pvt Ltd","2",14
1829,"city_21",0.624,"Male","Has","No","Graduate","STEM","8","10/49","Pvt Ltd","1",98
28417,"city_103",0.92,"Female","Has","Full","Graduate","STEM","7","50-99","NGO","4",157
12937,"city_73",0.754,"Male","Has","No","Masters","STEM","17","","","2",10
21674,"city_70",0.698,"Male","Has","No","Graduate","STEM","4","","","1",57
21977,"city_21",0.624,"Male","No","No","Graduate","STEM","19","100-500","Pvt Ltd","1",17
9008,"city_160",0.92,"Female","No","No","Graduate","STEM","3","","","1",77
29490,"city_67",0.855,"Female","Has","No","Graduate","Humanities","4","50-99","Pvt Ltd","3",140
25350,"city_21",0.624,"Male","Has","No","Graduate","STEM","1","<10","Early Stage Startup","1",9
18234,"city_103",0.92,"Female","Has","No","Masters","STEM",">20","100-500","Funded Startup","2",112
21252,"city_106",0.698,"Male","No","Part","Graduate","STEM","5","","","3",22
14007,"city_41",0.827,"Male","Has","No","Graduate","STEM","16","100-500","NGO","1",17
30337,"city_21",0.624,"Male","No","Full","High","","3","","","never",151
5637,"city_21",0.624,"Male","Has","No","Graduate","STEM","7","1000-4999","Pvt Ltd","1",4
2202,"city_24",0.698,"Male","Has","No","Masters","STEM","14","1000-4999","Pvt Ltd",">4",29
11192,"city_11",0.55,"Male","Has","No","Graduate","STEM","15","1000-4999","Pvt Ltd","3",165
5200,"city_21",0.624,"Male","Has","Full","Graduate","STEM","9","<10","Pvt Ltd","2",56
9741,"city_114",0.926,"Male","Has","Part","High","","12","","",">4",114
20393,"city_11",0.55,"Male","Has","Part","Graduate","No Major","6","500-999","Pvt Ltd","1",23
5679,"city_103",0.92,"Male","Has","No","Graduate","STEM","11","","Pvt Ltd","3",248
18224,"city_128",0.527,"Male","Has","Full","High","","1","","","never",25
21458,"city_21",0.624,"Male","Has","No","Masters","STEM","1","100-500","Pvt Ltd","1",133
26239,"city_103",0.92,"Female","No","No","Graduate","STEM",">20","","",">4",202
31160,"city_21",0.624,"Male","Has","No","Graduate","STEM","10","100-500","Pvt Ltd","1",13
18948,"city_11",0.55,"Male","No","Full","Graduate","STEM","2","","","never",10
32900,"city_21",0.624,"Male","Has","Full","Graduate","STEM","3","10000+","Pvt Ltd","2",55
16735,"city_114",0.926,"Male","Has","No","Phd","STEM",">20","50-99","Pvt Ltd","2",28
18742,"city_21",0.624,"Male","Has","Full","Masters","STEM","3","10/49","Pvt Ltd","1",101
28538,"city_103",0.92,"Female","Has","No","Graduate","STEM",">20","5000-9999","Pvt Ltd",">4",51
27929,"city_103",0.92,"Male","No","No","Graduate","STEM","15","10000+","Pvt Ltd","2",16
20962,"city_21",0.624,"Male","Has","No","Masters","STEM",">20","","","4",21
1567,"city_21",0.624,"Male","No","Full","Graduate","STEM","3","","Pvt Ltd","never",21
2478,"city_21",0.624,"Male","Has","No","Graduate","STEM","8","100-500","Pvt Ltd","2",104
31365,"city_21",0.624,"Male","Has","No","High","","11","","","never",82
1306,"city_73",0.754,"Male","Has","Part","Graduate","STEM",">20","100-500","Pvt Ltd","1",68
27737,"city_103",0.92,"Male","Has","No","Graduate","No Major",">20","","",">4",110
26445,"city_46",0.762,"Male","No","Part","Graduate","Business Degree","<1","100-500","Pvt Ltd","1",74
26326,"city_103",0.92,"Female","Has","Part","Graduate","STEM","15","10000+","Other",">4",65
19091,"city_41",0.827,"Male","Has","Full","High","","4","5000-9999","Pvt Ltd","1",6
13932,"city_46",0.762,"Male","Has","No","Graduate","STEM","13","10/49","Pvt Ltd","1",106
18284,"city_103",0.92,"Male","Has","No","Graduate","STEM","12","","","3",12
5310,"city_21",0.624,"Male","Has","No","Graduate","STEM","5","50-99","Funded Startup","1",34
19859,"city_100",0.887,"Male","No","No","Masters","STEM",">20","1000-4999","Public Sector",">4",3
6896,"city_21",0.624,"Female","Has","No","Graduate","STEM","18","","",">4",88
10281,"city_16",0.91,"Male","No","Part","Graduate","STEM","12","","","2",111
29313,"city_21",0.624,"Male","Has","No","","","12","10/49","Pvt Ltd",">4",134
26573,"city_16",0.91,"Female","Has","No","Graduate","STEM","11","","","1",68
23530,"city_21",0.624,"Female","No","No","Graduate","STEM","5","10000+","Pvt Ltd","1",68
32442,"city_103",0.92,"Male","Has","No","Graduate","STEM",">20","","","1",19
30558,"city_21",0.624,"Male","Has","Full","Graduate","STEM","7","100-500","Funded Startup","2",53
25187,"city_103",0.92,"Male","Has","No","Graduate","STEM",">20","10/49","Funded Startup","1",20
30206,"city_11",0.55,"Male","Has","No","Graduate","STEM","8","10/49","Pvt Ltd","1",26
29451,"city_67",0.855,"Male","Has","Part","High","","9","100-500","Pvt Ltd","1",50
19586,"city_160",0.92,"Male","No","No","Masters","STEM",">20","","","1",33
2878,"city_100",0.887,"Male","Has","No","Masters","STEM","10","1000-4999","Pvt Ltd","never",53
15334,"city_99",0.915,"Male","Has","No","Masters","STEM","9","10000+","Public Sector","2",68
4608,"city_21",0.624,"Male","Has","No","Graduate","STEM","4","50-99","Pvt Ltd","1",59
13256,"city_21",0.624,"Male","Has","No","Graduate","STEM","4","","","2",15
32759,"city_145",0.555,"Male","Has","No","Graduate","Humanities","6","100-500","Funded Startup","2",70
1006,"city_91",0.691,"Male","Has","Full","Graduate","STEM","1","","","1",9
10463,"city_145",0.555,"Male","Has","No","Graduate","STEM","2","","","1",87
11780,"city_16",0.91,"Male","Has","No","Graduate","STEM",">20","50-99","Pvt Ltd","1",43
213,"city_21",0.624,"Female","Has","No","Masters","STEM","3","50-99","Early Stage Startup","1",22
24034,"city_21",0.624,"Male","Has","No","Masters","STEM","7","10000+","Pvt Ltd","never",216
15413,"city_103",0.92,"Male","Has","No","Graduate","STEM","7","","","2",67
24327,"city_21",0.624,"Male","Has","No","Masters","STEM","7","50-99","Early Stage Startup","1",21
28952,"city_103",0.92,"Male","No","Part","Graduate","STEM","3","100-500","Pvt Ltd","1",12
24788,"city_103",0.92,"Female","No","Full","Masters","STEM","5","","Public Sector","1",86
23499,"city_89",0.925,"Male","Has","No","Graduate","STEM","12","10/49","Early Stage Startup","1",24
27132,"city_103",0.92,"Male","No","Full","Graduate","STEM","3","50-99","Pvt Ltd","3",8
25815,"city_90",0.698,"Male","No","No","Graduate","STEM","12","","","1",146
32754,"city_21",0.624,"Male","Has","Full","Graduate","STEM","5","500-999","Pvt Ltd","4",160
3652,"city_142",0.727,"Male","Has","No","Masters","Arts","3","1000-4999","","1",46
25141,"city_21",0.624,"Male","Has","Full","Graduate","STEM","4","500-999","","never",44
12922,"city_21",0.624,"Male","Has","No","Graduate","STEM","<1","","","4",124
16687,"city_103",0.92,"Male","No","No","Graduate","STEM","15","10/49","Pvt Ltd",">4",18
6140,"city_21",0.624,"Male","Has","No","Graduate","Other","3","","","1",13
8882,"city_146",0.735,"Male","Has","","Graduate","STEM","5","100-500","Pvt Ltd","2",42
15042,"city_128",0.527,"Male","Has","No","Graduate","No Major","4","10000+","Pvt Ltd","1",39
25765,"city_160",0.92,"Male","No","No","Graduate","Humanities","17","100-500","","4",34
17395,"city_160",0.92,"Male","Has","No","Graduate","STEM","1","","","1",26
24062,"city_21",0.624,"Male","Has","No","Graduate","STEM","5","100-500","Funded Startup","1",103
28856,"city_103",0.92,"Male","No","Full","High","","8","","","1",3
19452,"city_21",0.624,"Male","Has","No","Masters","STEM",">20","5000-9999","Pvt Ltd",">4",72
4699,"city_103",0.92,"Male","Has","No","Graduate","STEM",">20","","","1",12
1204,"city_103",0.92,"Male","Has","No","Graduate","STEM",">20","","Public Sector","1",140
4455,"city_21",0.624,"Male","Has","No","Masters","STEM","8","1000-4999","NGO","3",31
13563,"city_11",0.55,"Male","Has","Part","Masters","STEM","7","10/49","Pvt Ltd","2",45
13835,"city_21",0.624,"Male","No","Full","Graduate","STEM","<1","","","never",70
15146,"city_21",0.624,"Male","Has","No","Graduate","STEM","1","10/49","Pvt Ltd","1",158
30636,"city_21",0.624,"Male","No","Full","Graduate","STEM","1","50-99","","1",72
17674,"city_61",0.913,"Male","Has","No","Graduate","STEM",">20","","",">4",8
27134,"city_21",0.624,"Male","Has","No","Graduate","STEM","7","","Pvt Ltd","1",69
22020,"city_21",0.624,"Male","Has","No","Graduate","STEM","8","5000-9999","Pvt Ltd","2",10
18002,"city_21",0.624,"Male","Has","No","Graduate","STEM",">20","","","1",182
26409,"city_78",0.579,"Male","Has","Full","High","","3","","","1",244
20450,"city_21",0.624,"Male","Has","No","Graduate","Arts","9","","",">4",24
4929,"city_21",0.624,"Male","Has","No","Graduate","STEM","<1","100-500","Pvt Ltd","1",16
7675,"city_160",0.92,"Male","Has","No","Graduate","STEM","19","","","2",96
25433,"city_21",0.624,"Male","Has","No","Graduate","STEM","5","10/49","Pvt Ltd","2",27
9606,"city_73",0.754,"Male","Has","No","Graduate","STEM",">20","50-99","Pvt Ltd","1",141
12510,"city_21",0.624,"Male","Has","No","Graduate","STEM","8","100-500","Pvt Ltd","1",112
16939,"city_16",0.91,"Male","No","Full","Graduate","STEM","5","","","1",43
755,"city_160",0.92,"Male","Has","No","Graduate","Humanities","5","5000-9999","Pvt Ltd","1",25
28127,"city_21",0.624,"Female","Has","No","Graduate","STEM","15","10000+","Pvt Ltd","1",5
6110,"city_114",0.926,"Male","Has","No","Masters","STEM",">20","10/49","Pvt Ltd",">4",74
19597,"city_21",0.624,"Male","Has","No","Graduate","STEM","7","100-500","Pvt Ltd","4",67
10286,"city_114",0.926,"Male","No","Full","Graduate","STEM","10","100-500","Pvt Ltd","1",4
32730,"city_21",0.624,"Male","Has","No","Graduate","STEM","<1","10000+","Pvt Ltd","2",122
26588,"city_114",0.926,"Male","Has","No","Graduate","STEM","11","10000+","Pvt Ltd","1",218
9721,"city_103",0.92,"Male","Has","No","Masters","Arts",">20","1000-4999","NGO",">4",50
5836,"city_21",0.624,"Male","Has","No","Graduate","STEM","7","10/49","Pvt Ltd","3",17
8543,"city_70",0.698,"Male","No","No","Graduate","STEM","6","","","never",23
25858,"city_101",0.558,"Male","Has","Part","Masters","STEM","12","","","4",35
12102,"city_19",0.682,"Male","Has","","Masters","STEM","4","50-99","Pvt Ltd","1",68
29130,"city_103",0.92,"Male","Has","No","Graduate","STEM",">20","","","1",161
1888,"city_104",0.924,"Male","Has","No","Graduate","STEM","13","5000-9999","Pvt Ltd",">4",31
31055,"city_103",0.92,"Male","No","Full","High","","7","","","2",50
17237,"city_114",0.926,"Male","No","Full","Masters","STEM","19","","",">4",13
23181,"city_100",0.887,"Male","No","Full","Graduate","STEM","3","","","never",25
14823,"city_21",0.624,"Male","No","Part","Graduate","No Major","5","<10","Early Stage Startup","4",46
15647,"city_43",0.516,"Female","No","No","Graduate","STEM","3","","","1",46
27712,"city_103",0.92,"Male","Has","No","Graduate","STEM","9","1000-4999","Pvt Ltd","2",71
18655,"city_21",0.624,"Male","Has","No","Graduate","STEM","6","10000+","Pvt Ltd","2",2
31132,"city_19",0.682,"Male","No","Full","Graduate","No Major","2","","","never",102
544,"city_160",0.92,"Female","Has","No","High","","10","50-99","Funded Startup","1",35
27299,"city_21",0.624,"Male","No","Full","High","","3","","","never",25
24933,"city_21",0.624,"Male","No","No","Masters","STEM","10","500-999","Public Sector","4",33
29971,"city_28",0.939,"Male","No","No","Graduate","STEM","4","1000-4999","Public Sector","1",14
11660,"city_160",0.92,"Male","No","No","Graduate","STEM",">20","1000-4999","Pvt Ltd","1",298
13339,"city_21",0.624,"Male","No","Part","Graduate","Other","<1","10/49","Pvt Ltd","1",10
29925,"city_16",0.91,"Male","No","Full","Graduate","STEM","2","","","never",78
12634,"city_128",0.527,"Male","Has","No","Graduate","STEM","14","<10","Pvt Ltd","2",114
1294,"city_114",0.926,"Male","Has","Full","High","","10","100-500","Other","never",40
28979,"city_73",0.754,"Male","No","Full","Graduate","STEM","7","","","2",21
1673,"city_103",0.92,"Male","No","Full","Graduate","Other","9","","","never",83
29838,"city_21",0.624,"Male","No","No","Graduate","STEM","6","100-500","","1",125
26667,"city_103",0.92,"Male","Has","No","Graduate","STEM","16","10000+","Pvt Ltd","2",17
16109,"city_160",0.92,"Female","Has","No","Graduate","STEM","11","50-99","Pvt Ltd",">4",74
22554,"city_21",0.624,"Male","Has","No","Masters","STEM",">20","100-500","Pvt Ltd","2",43
26691,"city_114",0.926,"Male","No","No","Masters","Business Degree","<1","","","2",34
10656,"city_19",0.682,"Male","No","Full","Graduate","STEM","3","","","1",75
4900,"city_103",0.92,"Male","No","No","Graduate","STEM","10","","","4",140
31020,"city_21",0.624,"Male","No","Full","High","","4","","","1",105
26641,"city_103",0.92,"Male","Has","No","Graduate","STEM","17","1000-4999","Pvt Ltd","4",192
20039,"city_102",0.804,"Male","No","No","Graduate","Other","3","","","2",69
19251,"city_150",0.698,"Male","No","No","Graduate","STEM","9","","","4",64
19482,"city_16",0.91,"Male","Has","No","Masters","STEM",">20","50-99","Pvt Ltd",">4",24
5426,"city_45",0.89,"Male","No","Full","Graduate","STEM","5","","","1",35
27320,"city_100",0.887,"Male","Has","No","Graduate","STEM",">20","10000+","Pvt Ltd",">4",102
29815,"city_109",0.701,"Male","Has","No","Graduate","STEM","10","","Pvt Ltd","2",65
30140,"city_21",0.624,"Male","Has","No","Graduate","STEM","5","50-99","Pvt Ltd","1",7
6011,"city_21",0.624,"Male","Has","No","Graduate","STEM","2","100-500","Early Stage Startup","2",51
30561,"city_21",0.624,"Male","Has","No","Graduate","STEM","4","<10","Early Stage Startup","1",62
31081,"city_21",0.624,"Male","Has","No","Graduate","STEM","2","","","1",122
29324,"city_136",0.897,"Male","No","Full","Graduate","STEM","4","","","never",14
231,"city_46",0.762,"Male","Has","No","Graduate","STEM","4","5000-9999","","1",52
18475,"city_100",0.887,"Male","Has","No","Graduate","STEM","16","","","4",103
8249,"city_103",0.92,"Male","Has","No","Graduate","STEM","12","100-500","","1",75
32570,"city_21",0.624,"Male","No","Full","Graduate","STEM","5","","","1",91
4367,"city_103",0.92,"Male","Has","No","Graduate","STEM","14","","","1",70
20740,"city_28",0.939,"Male","Has","No","Graduate","STEM","3","100-500","","2",64
15193,"city_103",0.92,"Male","Has","No","Graduate","STEM","18","50-99","Funded Startup","1",147
10480,"city_70",0.698,"Female","No","No","Graduate","Humanities","<1","","","1",52
23402,"city_21",0.624,"Male","No","Full","High","","3","","","never",129
23590,"city_103",0.92,"Male","Has","No","Graduate","STEM","5","","","4",88
17562,"city_160",0.92,"Male","Has","No","Graduate","STEM",">20","","","1",80
7206,"city_103",0.92,"Male","Has","No","Graduate","No Major",">20","","",">4",32
30128,"city_57",0.866,"Male","Has","No","Graduate","STEM",">20","","","2",47
28516,"city_103",0.92,"Male","Has","No","Graduate","Business Degree","3","100-500","NGO","2",34
32821,"city_16",0.91,"Male","Has","No","Graduate","STEM","5","1000-4999","Public Sector","2",29
26767,"city_21",0.624,"Male","Has","No","Masters","STEM","11","500-999","Funded Startup","2",147
10,"city_114",0.926,"Female","Has","No","Graduate","STEM","15","<10","Funded Startup","1",53
8565,"city_40",0.776,"Male","Has","No","Masters","STEM","7","50-99","","1",25
22162,"city_73",0.754,"Male","Has","Part","High","","7","","Pvt Ltd","2",3
20222,"city_104",0.924,"Male","Has","No","High","","6","","","1",82
13215,"city_103",0.92,"Female","Has","No","Graduate","STEM","10","10000+","Pvt Ltd",">4",20
22579,"city_21",0.624,"Male","Has","Full","Masters","STEM","7","50-99","","3",66
20481,"city_21",0.624,"Male","Has","No","Graduate","STEM","5","10/49","Pvt Ltd","never",24
8655,"city_16",0.91,"Male","Has","No","Graduate","STEM","13","10000+","Pvt Ltd",">4",80
9737,"city_103",0.92,"Male","Has","No","Masters","Humanities",">20","500-999","Pvt Ltd","1",78
23268,"city_41",0.827,"Male","Has","Full","Graduate","STEM","17","50-99","Pvt Ltd","4",100
33057,"city_103",0.92,"Male","Has","No","Graduate","STEM",">20","","",">4",29
30894,"city_90",0.698,"Male","No","Full","Masters","STEM","3","","","never",108
6848,"city_21",0.624,"Male","Has","No","Graduate","STEM","6","50-99","Pvt Ltd",">4",22
77,"city_16",0.91,"Male","No","No","Graduate","STEM","3","10000+","Pvt Ltd","1",78
5533,"city_103",0.92,"Male","No","Full","Masters","STEM","17","","","1",32
26169,"city_21",0.624,"Male","Has","No","Graduate","STEM","6","100-500","Pvt Ltd","1",50
2951,"city_21",0.624,"Male","No","Full","High","","2","","","never",34
10750,"city_160",0.92,"Male","Has","No","Graduate","STEM",">20","","",">4",26
28811,"city_103",0.92,"Male","Has","No","Graduate","STEM","20","","","1",134
26316,"city_21",0.624,"Male","Has","No","Masters","STEM","14","5000-9999","Pvt Ltd","1",87
28759,"city_103",0.92,"Male","Has","No","Graduate","STEM","10","","","2",153
30075,"city_11",0.55,"Male","Has","Full","Graduate","STEM","5","","","1",74
21430,"city_21",0.624,"Male","Has","No","Masters","STEM","17","50-99","Pvt Ltd","2",123
12178,"city_21",0.624,"Male","Has","No","Graduate","STEM","5","50-99","Pvt Ltd","1",168
